,m,s,e,u,m_genotype,s_region,e_name,osi_ctrl,osi_opto,dsi_ctrl,dsi_opto,sbc_zscore,sbc,sbc_method,chirp_type,wave_type,burst_ratio_ctrl,burst_ratio_opto,tun_model,tun_rsq_ctrl,tun_rsq_opto,c_zscore,fr_mean_e,fr_sem_e,fr_mean_stim,fr_sem_stim,fr_mean_spon,fr_sem_spon,fr_mean_ctrl,fr_sem_ctrl,fr_mean_opto,fr_sem_opto,fr_mean_stim_ctrl,fr_sem_stim_ctrl,fr_mean_stim_opto,fr_sem_stim_opto,fr_mean_spon_ctrl,fr_sem_spon_ctrl,fr_mean_spon_opto,fr_sem_spon_opto,omi_e,omi_stim,omi_spon,snr_opto,snr_ctrl
2018,Ntsr1Cre_2020_0002,6,1,38,+/-,LGN,AsparseNoise5_60deg,,,,,,,,,excit,,,ellipse,0.131064589829194,,,12.94383920138889,0.15938043810826932,12.94383920138889,0.15938043810826932,,,,,,,,,,,,,,,,,,,
2019,Ntsr1Cre_2020_0002,6,1,42,+/-,LGN,AsparseNoise5_60deg,,,,,,,,,excit,,,ellipse,-2.220446049250313e-16,,,29.409782291666666,0.28255784106570475,29.409782291666666,0.28255784106570475,,,,,,,,,,,,,,,,,,,
2020,Ntsr1Cre_2020_0002,6,2,5,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,10.600916666666667,0.2929741868020512,10.600916666666667,0.2929741868020512,,,10.600916666666667,0.2929741868020512,,,10.600916666666667,0.2929741868020512,,,,,,,,,,,
2021,Ntsr1Cre_2020_0002,6,2,9,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,5.073824166666667,0.2838703579806958,5.073824166666667,0.2838703579806958,,,5.073824166666667,0.2838703579806958,,,5.073824166666667,0.2838703579806958,,,,,,,,,,,
2022,Ntsr1Cre_2020_0002,6,2,11,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,4.395926666666667,0.45535119688382886,4.395926666666667,0.45535119688382886,,,4.395926666666667,0.45535119688382886,,,4.395926666666667,0.45535119688382886,,,,,,,,,,,
2023,Ntsr1Cre_2020_0002,6,2,15,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,16.331825,0.3245420685540836,16.331825,0.3245420685540836,,,16.331825,0.3245420685540836,,,16.331825,0.3245420685540836,,,,,,,,,,,
2024,Ntsr1Cre_2020_0002,6,2,17,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,7.444358333333334,0.2606155630537212,7.444358333333334,0.2606155630537212,,,7.444358333333334,0.2606155630537212,,,7.444358333333334,0.2606155630537212,,,,,,,,,,,
2025,Ntsr1Cre_2020_0002,6,2,18,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,7.020155,0.1488772283323044,7.020155,0.1488772283323044,,,7.020155,0.1488772283323044,,,7.020155,0.1488772283323044,,,,,,,,,,,
2026,Ntsr1Cre_2020_0002,6,2,23,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,9.640228333333333,0.14854804528784066,9.640228333333333,0.14854804528784066,,,9.640228333333333,0.14854804528784066,,,9.640228333333333,0.14854804528784066,,,,,,,,,,,
2027,Ntsr1Cre_2020_0002,6,2,26,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,5.676856666666666,0.28650475490351507,5.676856666666666,0.28650475490351507,,,5.676856666666666,0.28650475490351507,,,5.676856666666666,0.28650475490351507,,,,,,,,,,,
2028,Ntsr1Cre_2020_0002,6,2,27,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,16.78513333333333,0.34615307271130025,16.78513333333333,0.34615307271130025,,,16.78513333333333,0.34615307271130025,,,16.78513333333333,0.34615307271130025,,,,,,,,,,,
2029,Ntsr1Cre_2020_0002,6,2,28,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,5.96803,0.41527037307948633,5.96803,0.41527037307948633,,,5.96803,0.41527037307948633,,,5.96803,0.41527037307948633,,,,,,,,,,,
2030,Ntsr1Cre_2020_0002,6,2,30,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,1.4763936666666666,0.1322477220148276,1.4763936666666666,0.1322477220148276,,,1.4763936666666666,0.1322477220148276,,,1.4763936666666666,0.1322477220148276,,,,,,,,,,,
2031,Ntsr1Cre_2020_0002,6,2,33,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,21.285,0.5869684412816469,21.285,0.5869684412816469,,,21.285,0.5869684412816469,,,21.285,0.5869684412816469,,,,,,,,,,,
2032,Ntsr1Cre_2020_0002,6,2,38,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,14.44374166666667,0.6126384094027286,14.44374166666667,0.6126384094027286,,,14.44374166666667,0.6126384094027286,,,14.44374166666667,0.6126384094027286,,,,,,,,,,,
2033,Ntsr1Cre_2020_0002,6,2,42,+/-,LGN,titrate_light_intensity_doricLED_465nm_500mum_063NA,,,,,,,,,excit,,,,,,,29.145325,0.6439881353750146,29.145325,0.6439881353750146,,,29.145325,0.6439881353750146,,,29.145325,0.6439881353750146,,,,,,,,,,,
2034,Ntsr1Cre_2020_0002,6,3,5,+/-,LGN,Aspontanenous_opto,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,Ntsr1Cre_2020_0002,6,3,9,+/-,LGN,Aspontanenous_opto,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,Ntsr1Cre_2020_0002,6,3,11,+/-,LGN,Aspontanenous_opto,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2037,Ntsr1Cre_2020_0002,6,3,15,+/-,LGN,Aspontanenous_opto,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2038,Ntsr1Cre_2020_0002,6,3,17,+/-,LGN,Aspontanenous_opto,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,Ntsr1Cre_2020_0002,6,3,18,+/-,LGN,Aspontanenous_opto,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,Ntsr1Cre_2020_0002,6,3,23,+/-,LGN,Aspontanenous_opto,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2041,Ntsr1Cre_2020_0002,6,3,26,+/-,LGN,Aspontanenous_opto,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2042,Ntsr1Cre_2020_0002,6,3,27,+/-,LGN,Aspontanenous_opto,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,Ntsr1Cre_2020_0002,6,3,28,+/-,LGN,Aspontanenous_opto,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2044,Ntsr1Cre_2020_0002,6,3,30,+/-,LGN,Aspontanenous_opto,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2045,Ntsr1Cre_2020_0002,6,3,33,+/-,LGN,Aspontanenous_opto,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2046,Ntsr1Cre_2020_0002,6,3,38,+/-,LGN,Aspontanenous_opto,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2047,Ntsr1Cre_2020_0002,6,3,42,+/-,LGN,Aspontanenous_opto,,,,,,,,,excit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2048,Ntsr1Cre_2020_0002,6,4,5,+/-,LGN,oriTun12_opto,0.1113327523748352,0.0743219428170216,0.2970263223893839,0.2799385110475783,-2.060808,False,mean_per_exp,,excit,0.06284599491884471,0.05585399754353384,sum_of_gaussians,0.8176432571881862,0.6465295439816401,1.70914,17.522311538461537,1.0357234043497094,16.9732875,1.0409745450554262,24.110599999999998,1.5908999999999993,17.994992307692307,1.4392476026917826,17.049630769230767,1.536557037514875,17.617933333333333,1.5099784011767194,16.328641666666666,1.4751076745217893,22.5197,2.52439,25.7015,4.37914,-0.026975936833061903,-0.03798002203953322,0.06598342637678033,,
2049,Ntsr1Cre_2020_0002,6,4,9,+/-,LGN,oriTun12_opto,0.34671797392372117,0.25247774462340583,0.16227868300791468,0.13497488850894218,2.20225925,False,mean_per_exp,,excit,0.0,0.0,sum_of_gaussians,0.5949032366584397,0.7999991289791194,5.86338,6.2286698846153845,0.7865823067664983,6.633359583333333,0.7971700739417011,1.3723935,0.37428649999999997,6.012708461538462,1.2924378415276394,6.444631307692309,0.9485761567932127,6.368210833333333,1.350830629723497,6.898508333333335,0.9055034170315474,1.74668,1.4732,0.998107,0.928864,0.034672157471427656,0.03997201518612091,-0.2727253517303893,,
2050,Ntsr1Cre_2020_0002,6,4,11,+/-,LGN,oriTun12_opto,0.1397618859933752,0.18844016503464758,0.7200237031307324,0.7559996827550164,-21.098717500000003,True,mean_per_exp,,excit,0.04803397107449572,0.03796517605945542,sum_of_gaussians,0.943694048835681,0.9553850914390698,-1.52904,12.068612307692307,1.7749360391595748,10.701213333333333,1.6279755597168488,28.477400000000003,0.8423999999999995,12.222153846153844,2.4070449450304925,11.915070769230768,2.7071873894404623,10.93775,2.2130652879488766,10.464676666666668,2.4850071632292137,27.635,3.87935,29.3198,3.31403,-0.012722385519308935,-0.02210372406368866,0.029581352230189536,,
2051,Ntsr1Cre_2020_0002,6,4,15,+/-,LGN,oriTun12_opto,0.060375186990441795,0.08011535863572782,0.022913025779921162,0.0588335534266944,-0.82764575,False,mean_per_exp,,excit,0.0782218743405937,0.0771862547695152,sum_of_gaussians,0.8136825221495495,0.6299391144386781,1.3377,26.373434615384618,0.6720616835458875,26.400845833333335,0.7152660934868917,26.0445,2.3391,26.498223076923075,0.745547066576794,26.248646153846153,1.1504388967724888,26.341108333333334,0.792293564496249,26.460583333333332,1.2292532741855764,28.3836,3.31495,23.7054,3.47684,-0.004731596902652473,0.0022627115955722588,-0.08981166849046825,,
2052,Ntsr1Cre_2020_0002,6,4,17,+/-,LGN,oriTun12_opto,0.16381999977952047,0.11511759953929443,0.04350439694360114,0.0516964010955895,-23.413757500000003,True,mean_per_exp,,excit,0.018757600203517386,0.010536427245096599,sum_of_gaussians,0.8202156764564601,0.529286938429756,-7.77099,9.599711153846153,0.9447171583976179,8.473645416666667,0.5249565787820115,23.112499999999997,4.0234000000000005,11.12807,1.5084889302395055,8.07135230769231,1.0265759312494669,9.794084166666666,0.7656410527711881,7.1532066666666685,0.49920549770448625,27.1359,3.15901,19.0891,1.4965,-0.15920883677229214,-0.15582888887501128,-0.1740789616008654,,
2053,Ntsr1Cre_2020_0002,6,4,18,+/-,LGN,oriTun12_opto,0.08201096855014559,0.08813676510170762,0.17253847662613844,0.08950083091515303,6.705938333333333,False,mean_per_exp,,excit,0.04970686747485751,0.05406779396506867,sum_of_gaussians,0.7298002832221582,0.6880319908551277,11.6572,13.009173846153846,0.7515717323541845,13.812553750000001,0.5338416460654276,3.368615,2.0585750000000003,13.02839076923077,0.9744737664276654,12.989956923076923,1.1848725460979537,13.661824166666667,0.8050237874571824,13.963283333333335,0.7345538191014772,5.42719,0.835273,1.31004,0.24842,-0.0014771824332722662,0.01091250655465024,-0.6111042668871332,,
2054,Ntsr1Cre_2020_0002,6,4,23,+/-,LGN,oriTun12_opto,0.027500491399420207,0.05503013419800022,0.05701433333555031,0.06387833657536514,-12.318042500000002,True,mean_per_exp,,excit,0.20455529726186913,0.3156637576388867,sum_of_gaussians,0.42614205459190413,0.7425586053827284,-7.52299,17.531896153846155,0.6787551665870686,16.739341666666665,0.3482978152051644,27.04255,4.27295,17.500707692307692,1.215562627538963,17.563084615384614,0.6647288513955989,16.349475,0.42419177322702156,17.12920833333333,0.547474003597339,31.3155,3.49559,22.7696,2.20361,0.0017789554115981265,0.02329044202753879,-0.15800839787667953,,
2055,Ntsr1Cre_2020_0002,6,4,26,+/-,LGN,oriTun12_opto,0.1400067453685486,0.17070050758339156,0.38756662256055774,0.44541646172394384,0.4036908255333334,False,mean_per_exp,,excit,0.06718426501035196,0.07628914714403695,sum_of_gaussians,0.5910437633341858,0.5943889692747331,2.97676,2.056231923076923,0.21768969427119403,2.1314124999999997,0.2292937801058702,1.1540650000000001,0.09356500000000001,1.7659060769230768,0.22859424167883993,2.3465577692307695,0.3621461523289223,1.8090957499999998,0.24403236243785761,2.45372925,0.3760601283683785,1.24763,0.490059,1.0605,0.332607,0.14119314212348474,0.1512221355556468,-0.08107428957641034,,
2056,Ntsr1Cre_2020_0002,6,4,27,+/-,LGN,oriTun12_opto,0.061780696292247576,0.08691626651194143,0.031400730268183324,0.022409988183942204,2.607665916666667,False,mean_per_exp,,excit,0.29673558898980085,0.31545379899463916,sum_of_gaussians,0.4442680004927587,0.7006625483787035,6.01678,31.812738461538462,0.9627412363754612,32.171258333333334,0.977482999350229,27.5105,4.179799999999999,32.47736153846154,1.4659326846203629,31.14811538461538,1.2803835073937484,33.239583333333336,1.3612726474078616,31.10293333333333,1.3910567143271866,23.3307,6.90074,31.6903,4.04439,-0.020891727938687404,-0.03320743593336816,0.1519347158357718,,
2057,Ntsr1Cre_2020_0002,6,4,28,+/-,LGN,oriTun12_opto,0.05690413171896145,0.016069340999930067,0.3368623106246981,0.10267107049825237,0.6859343916666667,False,mean_per_exp,,excit,0.13878877532723688,0.14327146249653192,sum_of_gaussians,0.7400424704210311,0.0859427261944733,2.60014,4.090864230769231,0.29194967693142077,4.260220416666667,0.28714029815168296,2.05859,0.6861899999999999,3.4982192307692306,0.31114597346241485,4.68350923076923,0.44698365922271727,3.561005833333333,0.3312930001489077,4.959435,0.38228638709326046,2.74478,1.07118,1.3724,0.514411,0.1448703663989751,0.16412638665311627,-0.33333009487076104,,
2058,Ntsr1Cre_2020_0002,6,4,30,+/-,LGN,oriTun12_opto,0.05647418871071335,0.026929698685974224,0.002408304481392654,0.1685068234307172,1.6116266666666668,False,mean_per_exp,,excit,0.008178953399541633,0.013541666666666667,sum_of_gaussians,0.19697727002091947,0.5042493839054194,3.21006,7.253184615384616,0.29434778515335636,7.413144583333334,0.2941796039257897,5.333665,0.530195,7.735458461538462,0.4238136531782755,6.770910769230769,0.3776504837393174,7.891425000000001,0.42840103020718306,6.934864166666666,0.3698413944321849,5.86386,0.776285,4.80347,0.730182,-0.06649132370502514,-0.06451788593763101,-0.09940538072788598,,
2059,Ntsr1Cre_2020_0002,6,4,33,+/-,LGN,oriTun12_opto,0.050882185867003764,0.06110122723038854,0.03811415804467012,0.0019336729476464379,2.8770174999999996,False,mean_per_exp,,excit,0.0025891628324413232,0.007558613121393619,sum_of_gaussians,0.5518522860321412,0.7566499752667173,4.1891,23.458265384615384,0.7109631729495788,23.7574,0.7356920317248775,19.86865,0.9670500000000003,25.72564615384615,0.9486344088305868,21.19088461538462,0.5910804837867764,26.294316666666663,0.825435100860342,21.220483333333338,0.641766079213675,18.9016,1.83712,20.8357,3.10329,-0.09665594331274724,-0.10678427212854365,0.048672154373850286,,
2060,Ntsr1Cre_2020_0002,6,4,38,+/-,LGN,oriTun12_opto,0.035581344636759105,0.07904182266030055,0.11484458350664438,0.040817644523657125,0.7177066666666668,False,mean_per_exp,,excit,0.013495208552821871,0.012265849672495615,sum_of_gaussians,0.2654269535601368,0.4028066109042401,3.08199,14.662322692307693,0.6159335488996939,14.857480416666666,0.6322446560677761,12.32043,2.65117,16.33945384615384,0.7617841146851172,12.985191538461539,0.7291198215409489,16.453441666666663,0.8188230791312181,13.261519166666666,0.7335073791974134,14.9716,1.72103,9.66926,2.06397,-0.11438372957962699,-0.10741802817452804,-0.21518485961934775,,
2061,Ntsr1Cre_2020_0002,6,4,42,+/-,LGN,oriTun12_opto,0.058159077691832026,0.05528350766626888,0.10648135433843944,0.035696925645329045,1.3358628583333332,False,mean_per_exp,,excit,0.011213111793762673,0.013142728896795955,sum_of_gaussians,0.7884835812503221,0.5368540680595246,4.82466,31.313661538461535,0.7323700037565487,31.544812500000003,0.7754364796192955,28.53985,0.15625,31.83913846153846,1.1085210696526728,30.788184615384615,0.9798048948803828,32.1271,1.1637190572001945,30.962525,1.0481628868127637,28.3836,3.34301,28.6961,3.39933,-0.016781075647493243,-0.018459057253867008,0.00547480102383159,,
2062,Ntsr1Cre_2020_0002,6,5,5,+/-,LGN,conTun12_opto,,,,,-0.6575760000000002,False,mean_per_exp,,excit,0.037381718869497496,0.03872143578684469,hyper_ratio_supersat,1.3636990596310739e-05,0.0007795177213166804,1.6595,21.511325000000003,0.6068311367547424,21.52297692307693,0.654361892517205,21.35985,0.09974999999999844,21.302792857142858,0.9605689177593173,21.719857142857144,0.7747556357545506,21.306076923076922,1.0375269494277992,21.739876923076924,0.8365523020841483,21.2601,3.37033,21.4596,2.06167,0.009694063143815778,0.010077602219023925,0.004669976615004246,,
2063,Ntsr1Cre_2020_0002,6,5,9,+/-,LGN,conTun12_opto,,,,,0.24499067376666675,False,mean_per_exp,,excit,0.0,0.0,hyper_ratio_supersat,0.8285235469394563,0.8309174280103967,6.32173,1.2957771642857145,0.31672394914874014,1.3321105230769232,0.33985681927966616,0.8234435,0.37428649999999997,0.8840506857142856,0.20074700764159745,1.7075036428571426,0.5918699283925871,0.9175040461538461,0.213799608772052,1.7467169999999999,0.6378879568935848,0.449157,0.228698,1.19773,0.984706,0.3177448174882671,0.31124029856427715,0.45453816807103337,,
2064,Ntsr1Cre_2020_0002,6,5,11,+/-,LGN,conTun12_opto,,,,,-1.793469625,False,mean_per_exp,,excit,0.01243553840309499,0.01495770647313297,hyper_ratio_supersat,0.7516449024516506,0.9465500411257115,2.2402,19.0998,0.8230526852667864,18.91827307692308,0.8726892575086541,21.45965,1.5969499999999994,18.761142857142858,1.1165348980394796,19.438457142857143,1.2448237250960512,18.676407692307695,1.2025175613868544,19.16013846153846,1.3105262128458985,19.8627,1.54239,23.0566,2.98119,0.017730926127872675,0.012784749624447204,0.07441640474099064,,
2065,Ntsr1Cre_2020_0002,6,5,15,+/-,LGN,conTun12_opto,,,,,0.034034750000000114,False,mean_per_exp,,excit,0.0192044611429194,0.01807128393944845,hyper_ratio_supersat,8.910058832545253e-05,0.024278048144997455,4.51782,24.61266428571428,0.7862971142707003,24.53081153846154,0.8412678224849212,25.67675,1.5720499999999988,23.97277857142857,1.1612391938805025,25.252549999999996,1.0755001948365264,23.96263076923077,1.2542337908462646,25.098992307692303,1.14977134897812,24.1047,2.55776,27.2488,1.64715,0.025998230295495327,0.02316192305093221,0.06122464875811772,,
2066,Ntsr1Cre_2020_0002,6,5,17,+/-,LGN,conTun12_opto,,,,,-2.56309134015,True,mean_per_exp,,excit,0.01420286216694773,0.020700369553748224,hyper_ratio_supersat,0.6831804885264865,0.8229189162013325,1.41427,9.769142857142857,0.6216911281099297,9.743231153846153,0.6376668714482212,10.105995,3.718005,12.280485714285716,0.69649894515963,7.257800000000001,0.3873843582737496,12.161753846153847,0.7412933144948718,7.324708461538463,0.41213454349844864,13.824,1.64689,6.38799,1.27304,-0.2570689050070191,-0.2482259379993234,-0.3679009340495419,,
2067,Ntsr1Cre_2020_0002,6,5,18,+/-,LGN,conTun12_opto,,,,,1.3296349166666668,False,mean_per_exp,,excit,0.018875985125985123,0.03128314026157375,hyper_ratio_supersat,0.9781115451644793,0.9960206267883016,11.9997,4.7393066428571435,0.831368064607931,4.915760692307693,0.8831795775670398,2.445404,1.4472659999999997,5.496791428571428,1.0518288083780123,3.981821857142857,1.29476157677414,5.620185384615384,1.12826004805483,4.211336,1.376354822979553,3.89267,0.570467,0.998138,0.297591,-0.15983029645400357,-0.14329922394513503,-0.5918310430505552,,
2068,Ntsr1Cre_2020_0002,6,5,23,+/-,LGN,conTun12_opto,,,,,-6.386582,True,mean_per_exp,,excit,0.05244025842996192,0.08255367280363146,hyper_ratio_supersat,0.896604820715152,0.7928600406038944,0.245405,25.202610714285715,0.7793349609155693,24.916607692307693,0.8105925354649396,28.920650000000002,1.0730500000000003,25.248942857142854,1.282103919718528,25.156278571428572,0.9374282193284187,24.883961538461538,1.327532402981739,24.949253846153848,0.9875379323201734,29.9937,1.50366,27.8476,1.51877,-0.0018383866410664417,0.001310216633391619,-0.03710324629633152,,
2069,Ntsr1Cre_2020_0002,6,5,26,+/-,LGN,conTun12_opto,,,,,-0.07815425,False,mean_per_exp,,excit,0.018797892720306512,0.02136591478696742,hyper_ratio_supersat,4.125733055093672e-05,0.5155999327773755,1.30929,1.5845207857142858,0.06895407849600885,1.5912389230769233,0.0728916234269422,1.497185,0.249525,1.7395795,0.09223741928823301,1.4294620714285713,0.08685304004880537,1.7390310000000002,0.09962603797278025,1.443446846153846,0.09258791902044507,1.74671,0.299897,1.24766,0.350924,-0.09785842867048003,-0.09287862104158229,-0.1666627704659077,,
2070,Ntsr1Cre_2020_0002,6,5,27,+/-,LGN,conTun12_opto,,,,,-0.0018184072333332264,False,mean_per_exp,,excit,0.10463887053045298,0.12703449478561613,hyper_ratio_supersat,0.7256978661789802,0.944723570853068,3.48556,27.343232142857147,1.4228331464814432,27.517488461538466,1.5211779801327747,25.0779,2.7699999999999996,28.346664285714287,1.6984601930335212,26.339800000000004,2.3172397588747455,28.38503076923077,1.8340785734638125,26.64994615384616,2.4803852605173486,27.8479,4.38938,22.3079,3.41729,-0.03669764194717804,-0.031526943634586434,-0.11045581966592097,,
2071,Ntsr1Cre_2020_0002,6,5,28,+/-,LGN,conTun12_opto,,,,,1.5614582500000003,False,mean_per_exp,,excit,0.10132345693167304,0.10354061716290819,hyper_ratio_supersat,0.7723544928104947,0.8460678407928928,3.42395,3.292020285714286,0.3417565244391807,3.4089703076923077,0.35781286957364383,1.7716699999999999,0.22455999999999995,3.849882142857143,0.5312488666684005,2.7341584285714284,0.3937704159435539,3.9924707692307697,0.5527592745727862,2.825469846153846,0.4137272770074796,1.99623,0.685882,1.54711,0.554002,-0.16945881517307093,-0.1711661906299972,-0.12675046707343918,,
2072,Ntsr1Cre_2020_0002,6,5,30,+/-,LGN,conTun12_opto,,,,,-0.6650808333333333,False,mean_per_exp,,excit,0.003427440667259672,0.005493873942149805,hyper_ratio_supersat,0.4989193921943732,0.0011435124663196072,0.941218,10.031138571428572,0.18410116006701222,10.017699615384617,0.19524799511586113,10.205845,0.6238550000000007,10.38759857142857,0.26329361593713135,9.67467857142857,0.2278497270876333,10.353590769230768,0.2820073826103593,9.681808461538461,0.24598531108127472,10.8297,1.24058,9.58199,0.716667,-0.0355353480027976,-0.03352976898312175,-0.06112722660397064,,
2073,Ntsr1Cre_2020_0002,6,5,33,+/-,LGN,conTun12_opto,,,,,1.231234,False,mean_per_exp,,excit,0.004585218841000763,0.0031027825457144364,hyper_ratio_supersat,0.521378020588033,0.6963420761898312,2.32786,19.31189285714286,0.3958845226693203,19.54017307692308,0.3807959348747827,16.344250000000002,1.6219499999999998,19.855485714285717,0.40668296287402267,18.7683,0.6634441705769426,20.000815384615386,0.4102625652142462,19.079530769230768,0.6328579396009631,17.9662,1.25592,14.7223,0.855557,-0.028148087873312768,-0.023574116046921154,-0.09923673463144529,,
2074,Ntsr1Cre_2020_0002,6,5,38,+/-,LGN,conTun12_opto,,,,,0.20822624999999992,False,mean_per_exp,,excit,0.00916301159853405,0.011660466547901862,hyper_ratio_supersat,0.5943449238699876,0.9165178217331316,3.49137,14.082442857142857,0.46670119748743477,14.161823076923078,0.48438194838077914,13.0505,2.2207999999999997,15.599214285714284,0.5282443489353233,12.565671428571429,0.5213150594946274,15.62443846153846,0.5699182444223415,12.699207692307692,0.54429804988669,15.2713,1.32498,10.8297,1.56772,-0.10770655659377272,-0.10327874996537277,-0.1701697252978813,,
2075,Ntsr1Cre_2020_0002,6,5,42,+/-,LGN,conTun12_opto,,,,,0.31979316666666663,False,mean_per_exp,,excit,0.009397292369263389,0.007253887146504,hyper_ratio_supersat,0.26558199265507243,,1.76387,32.24652857142858,0.49354046321674533,32.2893,0.5281107502438073,31.6905,1.0480000000000018,31.522857142857138,0.6642216604826411,32.97019999999999,0.7000308860533023,31.59057692307692,0.713702916643089,32.98802307692307,0.7558746650407681,30.6425,2.74994,32.7385,2.11642,0.02244183980822737,0.0216394618936637,0.03306984743061807,,
2076,Ntsr1Cre_2020_0002,6,6,5,+/-,LGN,hollymov_opto_03_09,,,,,,,,,excit,,,,,,,15.2056,,15.1579,,16.778,,,,,,16.0435,,14.3807,,15.9793,,17.5767,,,-0.0546538610711211,0.0476040052449636,,
2077,Ntsr1Cre_2020_0002,6,6,9,+/-,LGN,hollymov_opto_03_09,,,,,,,,,excit,,,,,,,6.47167,,6.4827,,1.2852365,,,,,,7.00916,,5.9425,,1.84592,,0.724553,,,-0.0823570106071345,-0.43624928174697813,,
2078,Ntsr1Cre_2020_0002,6,6,11,+/-,LGN,hollymov_opto_03_09,,,,,,,,,excit,,,,,,,17.7956,,17.8739,,18.322,,,,,,17.7152,,17.8747,,18.3369,,18.3071,,,0.004481608546244898,-0.0008132299967252921,,
2079,Ntsr1Cre_2020_0002,6,6,15,+/-,LGN,hollymov_opto_03_09,,,,,,,,,excit,,,,,,,16.2738,,16.258,,23.3754,,,,,,16.1141,,16.431,,23.0639,,23.6869,,,0.009737256914251311,0.01332597517047839,,
2080,Ntsr1Cre_2020_0002,6,6,17,+/-,LGN,hollymov_opto_03_09,,,,,,,,,excit,,,,,,,17.2377,,17.1663,,9.0164,,,,,,18.5967,,15.8997,,10.6173,,7.4155,,,-0.07818207117264409,-0.17755423450601127,,
2081,Ntsr1Cre_2020_0002,6,6,18,+/-,LGN,hollymov_opto_03_09,,,,,,,,,excit,,,,,,,14.6867,,14.6805,,7.7025999999999994,,,,,,15.8882,,13.5038,,10.5674,,4.8378,,,-0.08112411540555252,-0.37192636252693895,,
2082,Ntsr1Cre_2020_0002,6,6,23,+/-,LGN,hollymov_opto_03_09,,,,,,,,,excit,,,,,,,17.6542,,17.621,,30.6316,,,,,,19.4035,,15.932,,32.5783,,28.6849,,,-0.0982439756052695,-0.06355201817730709,,
2083,Ntsr1Cre_2020_0002,6,6,26,+/-,LGN,hollymov_opto_03_09,,,,,,,,,excit,,,,,,,9.07935,,9.11271,,2.886665,,,,,,9.77507,,8.3944,,2.78965,,2.98368,,,-0.07598845756095254,0.0336079870715861,,
2084,Ntsr1Cre_2020_0002,6,6,27,+/-,LGN,hollymov_opto_03_09,,,,,,,,,excit,,,,,,,4.13739,,4.14214,,14.8697,,,,,,4.26484,,4.0119,,15.8796,,13.8598,,,-0.030560341390450902,-0.06791663584335932,,
2085,Ntsr1Cre_2020_0002,6,6,28,+/-,LGN,hollymov_opto_03_09,,,,,,,,,excit,,,,,,,21.1826,,21.3268,,4.28586,,,,,,20.3496,,22.0027,,4.40408,,4.16764,,,0.03903211868068563,-0.027583728819886896,,
2086,Ntsr1Cre_2020_0002,6,6,30,+/-,LGN,hollymov_opto_03_09,,,,,,,,,excit,,,,,,,14.7078,,14.6711,,13.89695,,,,,,15.1173,,14.3047,,13.4378,,14.3561,,,-0.027618788661545775,0.03303962380234513,,
2087,Ntsr1Cre_2020_0002,6,6,33,+/-,LGN,hollymov_opto_03_09,,,,,,,,,excit,,,,,,,19.1503,,19.371,,21.07575,,,,,,19.6423,,18.6658,,21.4862,,20.6653,,,-0.025490692568934457,-0.019474989027674028,,
